"2024-05-06 11:30:18",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",2,"regular","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-06 11:30:18",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.13",3.13
"2024-05-06 11:30:18",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-06 11:30:18",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-06 11:30:18",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-06 11:30:18",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.19",3.19
"2024-05-06 11:30:18",9,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.29",3.29
"2024-05-06 11:30:18",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.29",3.29
"2024-05-06 11:30:18",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",2,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-06 11:30:18",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-06 11:30:18",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-06 11:30:18",5,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-06 11:30:18",6,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-06 11:30:18",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-06 11:30:18",1,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",3,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-06 11:30:18",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-06 11:30:18",5,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.73",3.73
"2024-05-06 11:30:18",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-07 22:27:45",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-07 22:27:45",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",3,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.12",3.12
"2024-05-07 22:27:45",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.16",3.16
"2024-05-07 22:27:45",7,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.16",3.16
"2024-05-07 22:27:45",8,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-07 22:27:45",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.19",3.19
"2024-05-07 22:27:45",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-07 22:27:45",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-07 22:27:45",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-07 22:27:45",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-07 22:27:45",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-07 22:27:45",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-07 22:27:45",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-07 22:27:45",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",2,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-07 22:27:45",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.72",3.72
"2024-05-07 22:27:45",4,"premium","The Corner","824 E Fairview Ave|Carthage, MO","$3.83",3.83
"2024-05-07 22:27:45",5,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-07 22:27:45",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-08 11:30:11",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-08 11:30:11",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",3,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.12",3.12
"2024-05-08 11:30:11",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.16",3.16
"2024-05-08 11:30:11",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.16",3.16
"2024-05-08 11:30:11",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.16",3.16
"2024-05-08 11:30:11",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.16",3.16
"2024-05-08 11:30:11",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-08 11:30:11",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-08 11:30:11",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-08 11:30:11",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-08 11:30:11",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-08 11:30:11",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-08 11:30:11",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-08 11:30:11",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",2,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-08 11:30:11",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.72",3.72
"2024-05-08 11:30:11",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.81",3.81
"2024-05-08 11:30:11",5,"premium","The Corner","824 E Fairview Ave|Carthage, MO","$3.83",3.83
"2024-05-08 11:30:11",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-09 11:30:11",1,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-09 11:30:11",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-09 11:30:11",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-09 11:30:11",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.12",3.12
"2024-05-09 11:30:11",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.16",3.16
"2024-05-09 11:30:11",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.16",3.16
"2024-05-09 11:30:11",7,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.16",3.16
"2024-05-09 11:30:11",8,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.16",3.16
"2024-05-09 11:30:11",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.16",3.16
"2024-05-09 11:30:11",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.19",3.19
"2024-05-09 11:30:11",1,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-09 11:30:11",2,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",4,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",5,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-09 11:30:11",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-09 11:30:11",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.72",3.72
"2024-05-09 11:30:11",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.81",3.81
"2024-05-09 11:30:11",4,"premium","The Corner","824 E Fairview Ave|Carthage, MO","$3.83",3.83
"2024-05-09 11:30:11",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$4.04",4.04
"2024-05-09 11:30:11",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-10 11:30:28",1,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.09",3.09
"2024-05-10 11:30:28",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.15",3.15
"2024-05-10 11:30:28",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.15",3.15
"2024-05-10 11:30:28",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.16",3.16
"2024-05-10 11:30:28",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.16",3.16
"2024-05-10 11:30:28",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.16",3.16
"2024-05-10 11:30:28",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.19",3.19
"2024-05-10 11:30:28",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",2,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",7,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-10 11:30:28",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.69",3.69
"2024-05-10 11:30:28",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.80",3.8
"2024-05-10 11:30:28",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-10 11:30:28",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$4.04",4.04
"2024-05-11 11:30:16",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-11 11:30:16",2,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-11 11:30:16",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-11 11:30:16",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.08",3.08
"2024-05-11 11:30:16",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.12",3.12
"2024-05-11 11:30:16",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.12",3.12
"2024-05-11 11:30:16",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.12",3.12
"2024-05-11 11:30:16",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.16",3.16
"2024-05-11 11:30:16",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.16",3.16
"2024-05-11 11:30:16",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.19",3.19
"2024-05-11 11:30:16",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-11 11:30:16",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-11 11:30:16",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-11 11:30:16",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-11 11:30:16",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-05-11 11:30:16",6,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-11 11:30:16",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-11 11:30:16",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-11 11:30:16",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-11 11:30:16",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.68",3.68
"2024-05-11 11:30:16",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.77",3.77
"2024-05-11 11:30:16",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-11 11:30:16",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$4.04",4.04
"2024-05-12 11:30:13",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-12 11:30:13",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",3,"regular","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.08",3.08
"2024-05-12 11:30:13",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-12 11:30:13",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.09",3.09
"2024-05-12 11:30:13",8,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.12",3.12
"2024-05-12 11:30:13",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.12",3.12
"2024-05-12 11:30:13",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.19",3.19
"2024-05-12 11:30:13",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-12 11:30:13",2,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-12 11:30:13",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-12 11:30:13",5,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-12 11:30:13",6,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-05-12 11:30:13",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-12 11:30:13",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",3,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-12 11:30:13",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.68",3.68
"2024-05-12 11:30:13",5,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.74",3.74
"2024-05-12 11:30:13",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.04",4.04
"2024-05-13 21:24:08",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-13 21:24:08",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-13 21:24:08",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-13 21:24:08",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.05",3.05
"2024-05-13 21:24:08",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.09",3.09
"2024-05-13 21:24:08",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-13 21:24:08",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-13 21:24:08",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-13 21:24:08",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.09",3.09
"2024-05-13 21:24:08",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.19",3.19
"2024-05-13 21:24:08",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-13 21:24:08",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-13 21:24:08",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-13 21:24:08",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-13 21:24:08",5,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-13 21:24:08",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-13 21:24:08",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-13 21:24:08",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-13 21:24:08",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.65",3.65
"2024-05-13 21:24:08",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.74",3.74
"2024-05-13 21:24:08",4,"premium","The Corner","824 E Fairview Ave|Carthage, MO","$3.83",3.83
"2024-05-13 21:24:08",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-13 21:24:08",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.97",3.97
"2024-05-14 11:30:12",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-14 11:30:12",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-14 11:30:12",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-14 11:30:12",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.05",3.05
"2024-05-14 11:30:12",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-14 11:30:12",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.09",3.09
"2024-05-14 11:30:12",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-14 11:30:12",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-14 11:30:12",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.09",3.09
"2024-05-14 11:30:12",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.19",3.19
"2024-05-14 11:30:12",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-14 11:30:12",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-14 11:30:12",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-14 11:30:12",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-14 11:30:12",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-14 11:30:12",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-14 11:30:12",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-14 11:30:12",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-14 11:30:12",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.65",3.65
"2024-05-14 11:30:12",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.74",3.74
"2024-05-14 11:30:12",4,"premium","The Corner","824 E Fairview Ave|Carthage, MO","$3.83",3.83
"2024-05-14 11:30:12",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-14 11:30:12",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.97",3.97
"2024-05-15 11:30:14",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-15 11:30:14",2,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.05",3.05
"2024-05-15 11:30:14",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-15 11:30:14",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.09",3.09
"2024-05-15 11:30:14",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-15 11:30:14",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.09",3.09
"2024-05-15 11:30:14",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-15 11:30:14",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",2,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",3,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-15 11:30:14",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-15 11:30:14",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-15 11:30:14",6,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-15 11:30:14",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-15 11:30:14",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-15 11:30:14",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.65",3.65
"2024-05-15 11:30:14",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.74",3.74
"2024-05-15 11:30:14",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-15 11:30:14",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.97",3.97
"2024-05-16 11:30:15",1,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.02",3.02
"2024-05-16 11:30:15",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",8,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",10,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.09",3.09
"2024-05-16 11:30:15",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",2,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-16 11:30:15",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-16 11:30:15",5,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.59",3.59
"2024-05-16 11:30:15",6,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-16 11:30:15",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-16 11:30:15",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-16 11:30:15",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.62",3.62
"2024-05-16 11:30:15",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.74",3.74
"2024-05-16 11:30:15",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-16 11:30:15",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.97",3.97
"2024-05-17 11:30:12",1,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-17 11:30:12",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-17 11:30:12",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-17 11:30:12",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.02",3.02
"2024-05-17 11:30:12",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.06",3.06
"2024-05-17 11:30:12",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.06",3.06
"2024-05-17 11:30:12",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.06",3.06
"2024-05-17 11:30:12",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.06",3.06
"2024-05-17 11:30:12",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-17 11:30:12",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.09",3.09
"2024-05-17 11:30:12",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-17 11:30:12",2,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-17 11:30:12",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-17 11:30:12",4,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.59",3.59
